学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
中央财经大学,应用统计,025200,统计与数学学院,369,40,40,60,60,2026
中央财经大学,税务,025300,财政税务学院,359,40,40,60,60,2026
中央财经大学,国际商务,025400,国际经济与贸易学院,359,40,40,60,60,2026
中央财经大学,保险,025500,保险学院,326,40,40,60,60,2026
中央财经大学,资产评估,025600,财政税务学院,337,40,40,60,60,2026
中央财经大学,数字经济,025800,经济学院,368,40,40,60,60,2026
中央财经大学,社会学,030301,社会与心理学院,321,40,40,60,60,2026
中央财经大学,人口学,030302,社会与心理学院,321,40,40,60,60,2026
中央财经大学,马克思主义理论,030500,马克思主义学院,360,40,40,60,60,2026
中央财经大学,法律（非法学）,035101,法学院,323,40,40,60,60,2026
中央财经大学,法律（法学）,035102,法学院,334,40,40,60,60,2026
中央财经大学,社会工作,035200,社会与心理学院,373,40,40,60,60,2026
中央财经大学,心理学,040200,社会与心理学院,347,48,48,144,--,2026
中央财经大学,体育,045200,体育经济与管理学院,310,38,38,114,--,2026
中央财经大学,国际中文教育,045300,国际文化交流学院,390,48,48,72,72,2026
中央财经大学,应用心理,045400,社会与心理学院,347,48,48,144,--,2026
中央财经大学,中国语言文学,050100,文化与传媒学院,398,48,48,72,72,2026
中央财经大学,翻译,055100,外国语学院,381,48,48,72,72,2026
中央财经大学,新闻与传播,055200,文化与传媒学院,374,48,48,72,72,2026
中央财经大学,经济统计,0714Z1,统计与数学学院,324,35,35,53,53,2026
中央财经大学,数理统计,0714Z2,统计与数学学院,275,35,35,53,53,2026
中央财经大学,金融统计与风险管理,0714Z3,统计与数学学院,324,35,35,53,53,2026
中央财经大学,应用统计,0714Z4,统计与数学学院,324,35,35,53,53,2026
中央财经大学,计算机技术,085404,信息学院,317,35,35,53,53,2026
中央财经大学,人工智能,085410,信息学院,317,35,35,53,53,2026
中央财经大学,管理科学与工程,120100,管理科学与工程学院,332,41,41,62,62,2026
中央财经大学,房地产经济与管理,1201Z2,管理科学与工程学院,332,41,41,62,62,2026
中央财经大学,工程与项目管理,1201Z3,管理科学与工程学院,332,41,41,62,62,2026
中央财经大学,企业管理,120202,商学院,340,41,41,62,62,2026
中央财经大学,技术经济及管理,120204,商学院,340,41,41,62,62,2026
中央财经大学,行政管理,120401,政府管理学院,332,41,41,62,62,2026
中央财经大学,教育经济与管理,120403,政府管理学院,332,41,41,62,62,2026
中央财经大学,社会保障,120404,保险学院,332,41,41,62,62,2026
中央财经大学,城市规划与管理,1204Z1,政府管理学院,332,41,41,62,62,2026
中央财经大学,工商管理,125100,金融学院,146,35,--,70,--,2026
中央财经大学,工商管理,125100,商学院,146,35,--,70,--,2026
中央财经大学,公共管理,125200,财政税务学院,168,39,--,78,--,2026
中央财经大学,公共管理,125200,政府管理学院,168,39,--,78,--,2026
中央财经大学,会计,125300,会计学院,199,51,--,102,--,2026
中央财经大学,工程管理,125600,管理科学与工程学院,166,39,--,78,--,2026
中央财经大学,审计,125700,会计学院,256,51,--,102,--,2026
中央财经大学,艺术学,130100,文化与传媒学院,357,38,38,57,57,2026
中央财经大学,美术与书法,135600,文化与传媒学院,354,38,38,57,57,2026
北京邮电大学,应用经济学,020200,经济管理学院,351,48,48,72,72,2023
北京邮电大学,国际商务,025400,经济管理学院,346,48,48,72,72,2023
北京邮电大学,法学,030100,人文学院,326,45,45,68,68,2023
北京邮电大学,马克思主义理论,030500,马克思主义学院,355,45,45,68,68,2023
北京邮电大学,法律（非法学）,035101,人文学院,330,45,45,68,68,2023
北京邮电大学,教育学,040100,教育技术研究所,350,51,51,153,--,2023
北京邮电大学,汉语国际教育,045300,人文学院,350,51,51,77,77,2023
北京邮电大学,外国语言文学,050200,人文学院,374,54,54,81,81,2023
北京邮电大学,外国语言文学,050200,人文学院,363,54,54,81,81,2023
北京邮电大学,新闻传播学,050300,数字媒体与设计艺术学院,363,54,54,81,81,2023
北京邮电大学,翻译,055100,人文学院,367,54,54,81,81,2023
北京邮电大学,新闻与传播,055200,数字媒体与设计艺术学院,363,54,54,81,81,2023
北京邮电大学,数学,070100,理学院,279,38,38,57,57,2023
北京邮电大学,物理学,070200,理学院,279,38,38,57,57,2023
北京邮电大学,系统科学,071100,理学院,291,38,38,57,57,2023
北京邮电大学,系统科学,071100,理学院,279,38,38,57,57,2023
